province_territory,province_territoire,project_name,total_project_capacity_mw,turbine_identifier,turbine_number,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning,latitude,longitude,notes,data_sources,basemap
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW124,124,124/166,1800,100,80,Vestas,V100-1.8,2014,50.1990183255337,-112.873487535746,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW125,125,125/166,1800,100,80,Vestas,V100-1.8,2014,50.1948059981683,-112.874659771971,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW126,126,126/166,1800,100,80,Vestas,V100-1.8,2014,50.1912429980336,-112.873514785137,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW127,127,127/166,1800,100,80,Vestas,V100-1.8,2014,50.1873214492629,-112.872429067951,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW128,128,128/166,1800,100,80,Vestas,V100-1.8,2014,50.1839321973149,-112.868427590889,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW129,129,129/166,1800,100,80,Vestas,V100-1.8,2014,50.1816180659683,-112.863671953028,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW130,130,130/166,1800,100,80,Vestas,V100-1.8,2014,50.178597938033,-112.859921786576,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW131,131,131/166,1800,100,80,Vestas,V100-1.8,2014,50.1753465528955,-112.854667382048,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW132,132,132/166,1800,100,80,Vestas,V100-1.8,2014,50.1723092253214,-112.850484672966,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW133,133,133/166,1800,100,80,Vestas,V100-1.8,2014,50.1689792238846,-112.845972245182,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW134,134,134/166,1800,100,80,Vestas,V100-1.8,2014,50.1665420869763,-112.841569484111,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW135,135,135/166,1800,100,80,Vestas,V100-1.8,2014,50.1629691287358,-112.83743609218,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW136,136,136/166,1800,100,80,Vestas,V100-1.8,2014,50.1603606045171,-112.831848158109,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW137,137,137/166,1800,100,80,Vestas,V100-1.8,2014,50.1572067977146,-112.827659743472,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW138,138,138/166,1800,100,80,Vestas,V100-1.8,2014,50.1699061833829,-112.869765228413,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW139,139,139/166,1800,100,80,Vestas,V100-1.8,2014,50.1671634858582,-112.865535809818,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW140,140,140/166,1800,100,80,Vestas,V100-1.8,2014,50.1633053835606,-112.862872568225,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW141,141,141/166,1800,100,80,Vestas,V100-1.8,2014,50.1607626424583,-112.859130263297,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW142,142,142/166,1800,100,80,Vestas,V100-1.8,2014,50.1584863732944,-112.854872048714,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW143,143,143/166,1800,100,80,Vestas,V100-1.8,2014,50.1559419187567,-112.850910653269,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW144,144,144/166,1800,100,80,Vestas,V100-1.8,2014,50.1531111246524,-112.846747913265,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW145,145,145/166,1800,100,80,Vestas,V100-1.8,2014,50.1509506892765,-112.842652960643,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW146,146,146/166,1800,100,80,Vestas,V100-1.8,2014,50.1326716677124,-112.818517671919,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW147,147,147/166,1800,100,80,Vestas,V100-1.8,2014,50.1418724319816,-112.805549361777,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW148,148,148/166,1800,100,80,Vestas,V100-1.8,2014,50.1398098849211,-112.798683232219,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW149,149,149/166,1800,100,80,Vestas,V100-1.8,2014,50.1908820225439,-112.84928435528,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW150,150,150/166,1800,100,80,Vestas,V100-1.8,2014,50.1885564491573,-112.845885653154,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW151,151,151/166,1800,100,80,Vestas,V100-1.8,2014,50.187070318103,-112.840890449526,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW152,152,152/166,1800,100,80,Vestas,V100-1.8,2014,50.1842628154119,-112.836102861795,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW153,153,153/166,1800,100,80,Vestas,V100-1.8,2014,50.1769129900044,-112.801414912398,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW154,154,154/166,1800,100,80,Vestas,V100-1.8,2014,50.1746091715865,-112.797184859835,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW155,155,155/166,1800,100,80,Vestas,V100-1.8,2014,50.1723043862189,-112.792620018714,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW156,156,156/166,1800,100,80,Vestas,V100-1.8,2014,50.1617390753859,-112.773873466538,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW157,157,157/166,1800,100,80,Vestas,V100-1.8,2014,50.1578003106196,-112.769997989802,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW158,158,158/166,1800,100,80,Vestas,V100-1.8,2014,50.1574493309025,-112.763998662957,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW159,159,159/166,1800,100,80,Vestas,V100-1.8,2014,50.1552814169054,-112.759072721589,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW160,160,160/166,1800,100,80,Vestas,V100-1.8,2014,50.1574861909903,-112.79397570124,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW161,161,161/166,1800,100,80,Vestas,V100-1.8,2014,50.1544771721407,-112.789236208419,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW162,162,162/166,1800,100,80,Vestas,V100-1.8,2014,50.1509520564711,-112.785621106393,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW163,163,163/166,1800,100,80,Vestas,V100-1.8,2014,50.1484564553559,-112.782366666023,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW164,164,164/166,1800,100,80,Vestas,V100-1.8,2014,50.1465779449636,-112.775706881011,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW165,165,165/166,1800,100,80,Vestas,V100-1.8,2014,50.1463640232994,-112.770029701342,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blackspring Ridge Wind,298.8,BRW166,166,166/166,1800,100,80,Vestas,V100-1.8,2014,50.1434749119065,-112.76635415415,NA,"[44], [45], [46]",ESRI
Alberta,Alberta,Blue Trail,66,BLT1,1,1/22,3000,90,80,Vestas,V90-3.0,2009,49.6681951252573,-113.489389147017,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT2,2,2/22,3000,90,80,Vestas,V90-3.0,2009,49.6663597827291,-113.485541307373,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT3,3,3/22,3000,90,80,Vestas,V90-3.0,2009,49.6643109430293,-113.481723855797,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT4,4,4/22,3000,90,80,Vestas,V90-3.0,2009,49.6623786564311,-113.477806465673,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT5,5,5/22,3000,90,80,Vestas,V90-3.0,2009,49.6547942352464,-113.464766232284,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT6,6,6/22,3000,90,80,Vestas,V90-3.0,2009,49.6529503749498,-113.461608808547,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT7,7,7/22,3000,90,80,Vestas,V90-3.0,2009,49.6510990419805,-113.458337867216,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT8,8,8/22,3000,90,80,Vestas,V90-3.0,2009,49.6475682419585,-113.452423718847,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT9,9,9/22,3000,90,80,Vestas,V90-3.0,2009,49.6453966501522,-113.449079701301,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT10,10,10/22,3000,90,80,Vestas,V90-3.0,2009,49.6432178905384,-113.445196459371,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT11,11,11/22,3000,90,80,Vestas,V90-3.0,2009,49.6416895939408,-113.442424796626,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT12,12,12/22,3000,90,80,Vestas,V90-3.0,2009,49.6568247823667,-113.441341899,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT13,13,13/22,3000,90,80,Vestas,V90-3.0,2009,49.6554335504229,-113.438211372155,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT14,14,14/22,3000,90,80,Vestas,V90-3.0,2009,49.653956146748,-113.435178869792,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT15,15,15/22,3000,90,80,Vestas,V90-3.0,2009,49.6527068579604,-113.431571502999,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT16,16,16/22,3000,90,80,Vestas,V90-3.0,2009,49.6511896119233,-113.428179660889,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT17,17,17/22,3000,90,80,Vestas,V90-3.0,2009,49.6499013320013,-113.424466445592,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT18,18,18/22,3000,90,80,Vestas,V90-3.0,2009,49.6561275569127,-113.520849326258,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT19,19,19/22,3000,90,80,Vestas,V90-3.0,2009,49.6544369171162,-113.517471300295,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT20,20,20/22,3000,90,80,Vestas,V90-3.0,2009,49.6528225015036,-113.514515576908,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT21,21,21/22,3000,90,80,Vestas,V90-3.0,2009,49.6507841798727,-113.511166623679,NA,[51],ESRI
Alberta,Alberta,Blue Trail,66,BLT22,22,22/22,3000,90,80,Vestas,V90-3.0,2009,49.6492268194823,-113.508096575944,NA,[51],ESRI
Alberta,Alberta,Box Springs Wind Project,6,BSW1,1,1/3,2000,90,78,Gamesa,G90-2.0,2014,50.1050257363175,-110.727569772794,NA,"[55], [56], [57]",ESRI
Alberta,Alberta,Box Springs Wind Project,6,BSW2,2,2/3,2000,90,78,Gamesa,G90-2.0,2014,50.099953011798,-110.727352688169,NA,"[55], [56], [57]",ESRI
Alberta,Alberta,Box Springs Wind Project,6,BSW3,3,3/3,2000,90,78,Gamesa,G90-2.0,2014,50.0998146897026,-110.716296007942,NA,"[55], [56], [57]",ESRI
Alberta,Alberta,Buffalo Atlee,60.5,BFA1,1,1/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7439561,-111.0341827,Turbine derated from 5.0 MW (Buffalo Atlee 1 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",ESRI
Alberta,Alberta,Buffalo Atlee,60.5,BFA2,2,2/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7429755648289,-111.041306749899,Turbine derated from 5.0 MW (Buffalo Atlee 1 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA3,3,3/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7388690472463,-111.041793900285,Turbine derated from 5.0 MW (Buffalo Atlee 1 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA4,4,4/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7344618,-111.0352536,Turbine derated from 5.0 MW (Buffalo Atlee 1 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",ESRI
Alberta,Alberta,Buffalo Atlee,60.5,BFA5,5,5/13,5200,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.715509692336,-111.118085254485,Turbine uprated from 5.0 MW (Buffalo Atlee 2 - 15.6 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA6,6,6/13,5200,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7086664596307,-111.108404431771,Turbine uprated from 5.0 MW (Buffalo Atlee 2 - 15.6 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA7,7,7/13,5200,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.704526879269,-111.109194366332,Turbine uprated from 5.0 MW (Buffalo Atlee 2 - 15.6 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA8,8,8/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7306758189013,-111.06491609015,Turbine derated from 5.0 MW (Buffalo Atlee 3 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA9,9,9/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7298177275835,-111.048906141349,Turbine derated from 5.0 MW (Buffalo Atlee 3 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA10,10,10/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7267065954876,-111.05315826599,Turbine derated from 5.0 MW (Buffalo Atlee 3 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA11,11,11/13,4312.5,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7259471599453,-111.062516805588,Turbine derated from 5.0 MW (Buffalo Atlee 3 - 17.25 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA12,12,12/13,5200,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.7290390907653,-111.120411523442,Turbine uprated from 5.0 MW (Buffalo Atlee 4 - 10.4 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Buffalo Atlee,60.5,BFA13,13,13/13,5200,145,95.5,Siemens-Gamesa,SG 5.0-145,2023,50.740546448817,-111.127874969525,Turbine uprated from 5.0 MW (Buffalo Atlee 4 - 10.4 MW capacity),"[62], [63], [64], [65], [66], [740], [741], [742], [743]",Google Earth
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW1,1,1/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5050046,-110.1093074,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW2,2,2/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5011048,-110.0981911,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW3,3,3/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5115541,-110.095615,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW4,4,4/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5031267,-110.0929058,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW5,5,5/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5049459,-110.0863508,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW6,6,6/17,1700,103,80,General Electric,GE 1.7-103,2015,52.508898,-110.0830327,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW7,7,7/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5117308,-110.0834312,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW8,8,8/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5156291,-110.0833446,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW9,9,9/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5186967958391,-110.08661826802,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW10,10,10/17,1700,103,80,General Electric,GE 1.7-103,2015,52.4977516,-110.0374491,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW11,11,11/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5010796,-110.0316574,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW12,12,12/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5090255,-110.0355658,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW13,13,13/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5119794,-110.0337599,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW14,14,14/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5123922,-110.0228343,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW15,15,15/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5122116,-110.013663,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW16,16,16/17,1700,103,80,General Electric,GE 1.7-103,2015,52.508703,-110.0205254,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Bull Creek Wind Farm,29.2,BCW17,17,17/17,1700,103,80,General Electric,GE 1.7-103,2015,52.5085611,-110.0077938,NA,"[67], [68], [69]",ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW1,1,1/60,600,44,40,Vestas,V44-600,1997,49.5126406422048,-114.035711741286,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW2,2,2/60,660,47,50,Vestas,V47-660,2000/2001,49.5125810008432,-114.025663481266,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW3,3,3/60,660,47,50,Vestas,V47-660,2000/2001,49.5117085784156,-114.025631495553,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW4,4,4/60,660,47,50,Vestas,V47-660,2000/2001,49.5107562657144,-114.02564176106,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW5,5,5/60,660,47,50,Vestas,V47-660,2000/2001,49.509851080093,-114.025672699139,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW6,6,6/60,660,47,50,Vestas,V47-660,2000/2001,49.5090590543891,-114.02561803364,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW7,7,7/60,660,47,50,Vestas,V47-660,2000/2001,49.5081861839495,-114.025676209798,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW8,8,8/60,660,47,50,Vestas,V47-660,2000/2001,49.5072215939056,-114.025632779635,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW9,9,9/60,660,47,50,Vestas,V47-660,2000/2001,49.5062983487263,-114.025651722376,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW10,10,10/60,660,47,50,Vestas,V47-660,2000/2001,49.5054118132759,-114.025619312111,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW11,11,11/60,660,47,50,Vestas,V47-660,2000/2001,49.5045822816605,-114.025649950418,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW12,12,12/60,660,47,50,Vestas,V47-660,2000/2001,49.503381054991,-114.025631486119,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW13,13,13/60,660,47,50,Vestas,V47-660,2000/2001,49.5023638754346,-114.025601500938,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW14,14,14/60,660,47,50,Vestas,V47-660,2000/2001,49.5016292107856,-114.025606626009,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW15,15,15/60,660,47,50,Vestas,V47-660,2000/2001,49.5007222198834,-114.025604389522,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW16,16,16/60,660,47,50,Vestas,V47-660,2000/2001,49.4998261818323,-114.025644916603,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW17,17,17/60,660,47,50,Vestas,V47-660,2000/2001,49.4988908139412,-114.025603294755,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW18,18,18/60,660,47,50,Vestas,V47-660,2000/2001,49.5110801949072,-114.037268073632,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW19,19,19/60,660,47,50,Vestas,V47-660,2000/2001,49.5101941865148,-114.03732100947,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW20,20,20/60,660,47,50,Vestas,V47-660,2000/2001,49.5092576513532,-114.03733607762,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW21,21,21/60,660,47,50,Vestas,V47-660,2000/2001,49.5083152777729,-114.037481398539,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW22,22,22/60,660,47,50,Vestas,V47-660,2000/2001,49.507484376576,-114.038110581839,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW23,23,23/60,660,47,50,Vestas,V47-660,2000/2001,49.5065786593197,-114.038482333953,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW24,24,24/60,660,47,50,Vestas,V47-660,2000/2001,49.5055289050915,-114.038710596707,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW25,25,25/60,660,47,50,Vestas,V47-660,2000/2001,49.5046520620362,-114.039088770683,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW26,26,26/60,660,47,50,Vestas,V47-660,2000/2001,49.5036293691746,-114.039522274303,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW27,27,27/60,660,47,50,Vestas,V47-660,2000/2001,49.5025824837148,-114.039793709104,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW28,28,28/60,660,47,50,Vestas,V47-660,2000/2001,49.5015471330628,-114.040223362379,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW29,29,29/60,660,47,50,Vestas,V47-660,2000/2001,49.500474966069,-114.040519454387,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW30,30,30/60,660,47,50,Vestas,V47-660,2000/2001,49.4991903746295,-114.041018360316,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW31,31,31/60,660,47,50,Vestas,V47-660,2000/2001,49.4983188770245,-114.041247867253,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW32,32,32/60,660,47,50,Vestas,V47-660,2000/2001,49.497451214261,-114.041102795233,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW33,33,33/60,660,47,50,Vestas,V47-660,2000/2001,49.4966570309833,-114.041108567594,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW34,34,34/60,660,47,50,Vestas,V47-660,2000/2001,49.4956860948616,-114.040949539646,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW35,35,35/60,660,47,50,Vestas,V47-660,2000/2001,49.5028967216787,-114.04501240913,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW36,36,36/60,660,47,50,Vestas,V47-660,2000/2001,49.5019956259823,-114.04550967466,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW37,37,37/60,660,47,50,Vestas,V47-660,2000/2001,49.5010643262792,-114.045712255386,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW38,38,38/60,660,47,50,Vestas,V47-660,2000/2001,49.5002175522126,-114.046444686409,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW39,39,39/60,660,47,50,Vestas,V47-660,2000/2001,49.4992151165076,-114.04631567597,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW40,40,40/60,660,47,50,Vestas,V47-660,2000/2001,49.4972250127371,-114.05139086738,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW41,41,41/60,660,47,50,Vestas,V47-660,2000/2001,49.4962379099477,-114.051150258036,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW42,42,42/60,660,47,50,Vestas,V47-660,2000/2001,49.521443370281,-114.051200997052,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW43,43,43/60,660,47,50,Vestas,V47-660,2000/2001,49.5197593517827,-114.051291624996,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW44,44,44/60,660,47,50,Vestas,V47-660,2000/2001,49.5186853405837,-114.051300938406,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW45,45,45/60,660,47,50,Vestas,V47-660,2000/2001,49.5177068474359,-114.051320731615,NA,[81],ESRI
Alberta,Alberta,Castle River Wind Farm,44,CRW46,46,46/60,660,47,50,Vestas,V47-660,2000/2001,49.5167441085891,-114.051334073396,NA,[81],ESRI
